Frequency (Hz),dB (Relative)
1052,12.86165
1053,12.85526
1054,12.84887
1055,12.84247
1056,12.83608
1057,12.82969
1058,12.82330
1059,12.81691
1060,12.81052
1061,12.80413
1062,12.79774
1063,12.79135
1064,12.78496
1065,12.77857
1066,12.77218
1067,12.76579
1068,12.75940
1069,12.75301
1070,12.74661
1071,12.74022
1072,12.73383
1073,12.72744
1074,12.72105
1075,12.71466
1076,12.70827
1077,12.70188
1078,12.69549
1079,12.68910
1080,12.68271
1081,12.67632
1082,12.66993
1083,12.66354
1084,12.65715
1085,12.65075
1086,12.64436
1087,12.63797
1088,12.63158
1089,12.62519
1090,12.61880
1091,12.61241
1092,12.60602
1093,12.59963
1094,12.59324
1095,12.58685
1096,12.58046
1097,12.57407
1098,12.56768
1099,12.56129
1100,12.55489
1101,12.54850
1102,12.54211
1103,12.53572
1104,12.52933
1105,12.52294
1106,12.51655
1107,12.51016
1108,12.50377
1109,12.49738
1110,12.49099
1111,12.48460
1112,12.47821
1113,12.47182
1114,12.46543
1115,12.45903
1116,12.45264
1117,12.44625
1118,12.43986
1119,12.43347
1120,12.42708
1121,12.42069
1122,12.41430
1123,12.40791
1124,12.40152
1125,12.39513
1126,12.38874
1127,12.38235
1128,12.37596
1129,12.36956
1130,12.36317
1131,12.35678
1132,12.35039
1133,12.34400
1134,12.33761
1135,12.33122
1136,12.32483
1137,12.31844
1138,12.31205
1139,12.30566
1140,12.29927
1141,12.29288
1142,12.28649
1143,12.28010
1144,12.27370
1145,12.26731
1146,12.26092
1147,12.25453
1148,12.24814
1149,12.24175
1150,12.23536
1151,12.22897
1152,12.22258
1153,12.21619
1154,12.20980
1155,12.20341
1156,12.19702
1157,12.19063
1158,12.18424
1159,12.17784
1160,12.17145
1161,12.16506
1162,12.15867
1163,12.15228
1164,12.14589
1165,12.13950
1166,12.13311
1167,12.12672
1168,12.12033
1169,12.11394
1170,12.10755
1171,12.10116
1172,12.09477
1173,12.08838
1174,12.08198
1175,12.07559
1176,12.06920
1177,12.06281
1178,12.05642
1179,12.05003
1180,12.04364
1181,12.03725
1182,12.03086
1183,12.02447
1184,12.01808
1185,12.01169
1186,12.00530
1187,11.99891
1188,11.99251
1189,11.98612
1190,11.97973
1191,11.97334
1192,11.96695
1193,11.96056
1194,11.95417
1195,11.94778
1196,11.94139
1197,11.93500
1198,11.92861
1199,11.92222
1200,11.91583
1201,11.90944
1202,11.90305
1203,11.89665
1204,11.89026
1205,11.88387
1206,11.87748
1207,11.87109
1208,11.86470
1209,11.85831
1210,11.85192
1211,11.84553
1212,11.83914
1213,11.83275
1214,11.83616
1215,11.84696
1216,11.85777
1217,11.86858
1218,11.87938
1219,11.89019
1220,11.90099
1221,11.91180
1222,11.92260
1223,11.93341
1224,11.94421
1225,11.95502
1226,11.96582
1227,11.97663
1228,11.98744
1229,11.99824
1230,12.00905
1231,12.01985
1232,12.03066
1233,12.04146
1234,12.05227
1235,12.06307
1236,12.07388
1237,12.08468
1238,12.09549
1239,12.10629
1240,12.11710
1241,12.12791
1242,12.13871
1243,12.14952
1244,12.16032
1245,12.17113
1246,12.18193
1247,12.19274
1248,12.20354
1249,12.21435
1250,12.22515
1251,12.23596
1252,12.24677
1253,12.25757
1254,12.26838
1255,12.27918
1256,12.28999
1257,12.30079
1258,12.31160
1259,12.32240
1260,12.33321
1261,12.34401
1262,12.35482
1263,12.36563
1264,12.37643
1265,12.38724
1266,12.39804
1267,12.40885
1268,12.41965
1269,12.43046
1270,12.44126
1271,12.45207
1272,12.46287
1273,12.47368
1274,12.48449
1275,12.49529
1276,12.50610
1277,12.51690
1278,12.52771
1279,12.53851
1280,12.54932
1281,12.56012
1282,12.57093
1283,12.58173
1284,12.59254
1285,12.60335
1286,12.61415
1287,12.62496
1288,12.63576
1289,12.64657
1290,12.65737
1291,12.66818
1292,12.67898
1293,12.68979
1294,12.70059
1295,12.71140
1296,12.72220
1297,12.73301
1298,12.74382
1299,12.75462
