Frequency (Hz),dB (Relative)
807,24.67936
808,24.68785
809,24.69634
810,24.70483
811,24.71331
812,24.72180
813,24.73029
814,24.73877
815,24.74726
816,24.75575
817,24.76423
818,24.77272
819,24.78121
820,24.78969
821,24.79818
822,24.80667
823,24.81515
824,24.82364
825,24.83213
826,24.84061
827,24.84910
828,24.85759
829,24.86608
830,24.87456
831,24.88305
832,24.89154
833,24.90002
834,24.90851
835,24.91700
836,24.92548
837,24.93397
838,24.94246
839,24.95094
840,24.95943
841,24.96792
842,24.97640
843,24.98489
844,24.99338
845,25.00187
846,25.01035
847,25.01884
848,25.02733
849,25.03581
850,25.04430
851,25.05279
852,25.05965
853,25.05735
854,25.05505
855,25.05275
856,25.05045
857,25.04815
858,25.04585
859,25.04355
860,25.04125
861,25.03895
862,25.03665
863,25.03435
864,25.03204
865,25.02974
866,25.02744
867,25.02514
868,25.02284
869,25.02054
870,25.01824
871,25.01594
872,25.01364
873,25.01134
874,25.00904
875,25.00673
876,25.00443
877,25.00213
878,24.99983
879,24.99753
880,24.99523
881,24.99293
882,24.99063
883,24.98833
884,24.98603
885,24.98373
886,24.98142
887,24.97912
888,24.97682
889,24.97452
890,24.97222
891,24.96992
892,24.96762
893,24.96532
894,24.96302
895,24.96072
896,24.95842
897,24.95612
898,24.95381
899,24.95151
900,24.94921
901,24.94691
902,24.94461
903,24.94231
904,24.94001
905,24.93771
906,24.93541
907,24.93311
908,24.93081
909,24.91773
910,24.89885
911,24.87998
912,24.86110
913,24.84222
914,24.82335
915,24.80447
916,24.78559
917,24.76672
918,24.74784
919,24.72896
920,24.71009
921,24.69121
922,24.67233
923,24.65346
924,24.63458
925,24.61570
926,24.59683
927,24.57795
928,24.55907
929,24.54020
930,24.52132
931,24.50244
932,24.48357
933,24.46469
934,24.44581
935,24.42694
936,24.40806
937,24.38919
938,24.37031
939,24.35143
940,24.33256
941,24.31368
942,24.29480
943,24.27593
944,24.25705
945,24.23817
946,24.21930
947,24.20042
948,24.18154
949,24.16267
950,24.14379
951,24.12491
952,24.10558
953,24.08455
954,24.06352
955,24.04249
956,24.02145
957,24.00042
958,23.97939
959,23.95836
960,23.93733
961,23.91629
962,23.89526
963,23.87423
964,23.85320
965,23.83217
966,23.81113
967,23.79010
968,23.76907
969,23.74804
970,23.72700
971,23.70597
972,23.68494
973,23.66391
974,23.64288
975,23.62184
976,23.60081
977,23.57978
978,23.55875
979,23.53772
980,23.51668
981,23.49565
982,23.47462
983,23.45359
984,23.43256
985,23.41152
986,23.39049
987,23.36946
988,23.34843
989,23.32739
990,23.30636
991,23.28533
992,23.26430
993,23.24327
994,23.22223
995,23.20120
996,23.18017
997,23.15914
998,23.13811
999,23.11707
1000,23.09604
1001,23.07501
1002,23.05398
1003,23.03294
1004,23.03701
1005,23.04515
1006,23.05330
1007,23.06145
1008,23.06959
1009,23.07774
1010,23.08589
