Frequency (Hz),dB (Relative)
661,11.64914
662,11.70614
663,11.76313
664,11.82013
665,11.87713
666,11.93413
667,11.99113
668,12.04813
669,12.10513
670,12.16213
671,12.21913
672,12.27613
673,12.33313
674,12.39013
675,12.44712
676,12.50412
677,12.56112
678,12.61812
679,12.67512
680,12.73212
681,12.78912
682,12.84612
683,12.90312
684,12.96012
685,13.01712
686,13.07412
687,13.13111
688,13.18811
689,13.24511
690,13.30211
691,13.35911
692,13.41611
693,13.47311
694,13.53011
695,13.58711
696,13.64411
697,13.70111
698,13.75811
699,13.81510
700,13.87210
701,13.92910
702,13.98610
703,14.04310
704,14.10010
705,14.15746
706,14.21568
707,14.27389
708,14.33211
709,14.39032
710,14.44854
711,14.50675
712,14.56497
713,14.62318
714,14.68139
715,14.73961
716,14.79782
717,14.85604
718,14.91425
719,14.97247
720,15.03068
721,15.08890
722,15.14711
723,15.20533
724,15.26354
725,15.32175
726,15.37997
727,15.43818
728,15.49640
729,15.55461
730,15.61283
731,15.67104
732,15.72926
733,15.78747
734,15.84568
735,15.90390
736,15.96211
737,16.02033
738,16.07854
739,16.13676
740,16.19497
741,16.25319
742,16.31140
743,16.36962
744,16.42783
745,16.48604
746,16.54426
747,16.60247
748,16.66069
749,16.71890
750,16.77712
751,16.83533
752,16.89355
753,16.95176
754,17.00997
755,17.06819
756,17.12625
757,17.18304
758,17.23984
759,17.29663
760,17.35343
761,17.41023
762,17.46702
763,17.52382
764,17.58061
765,17.63741
766,17.69420
767,17.75100
768,17.80779
769,17.86459
770,17.92139
771,17.97818
772,18.03498
773,18.09177
774,18.14857
775,18.20536
776,18.26216
777,18.31895
778,18.37575
779,18.43254
780,18.48934
781,18.54614
782,18.60293
783,18.65973
784,18.71652
785,18.77332
786,18.83011
787,18.88691
788,18.94370
789,19.00050
790,19.05730
791,19.11409
792,19.17089
793,19.22768
794,19.28448
795,19.34127
796,19.39807
797,19.45486
798,19.51166
799,19.56846
800,19.62525
801,19.68205
802,19.73884
803,19.79564
804,19.85243
805,19.90923
806,19.96602
807,19.99607
808,20.02411
809,20.05214
810,20.08018
811,20.10821
812,20.13625
813,20.16429
814,20.19232
815,20.22036
816,20.24839
817,20.27643
818,20.30446
819,20.33250
820,20.36053
821,20.38857
822,20.41660
823,20.44464
824,20.47268
825,20.50071
826,20.52875
827,20.55678
828,20.58482
829,20.61285
830,20.64089
831,20.66892
832,20.69696
833,20.72499
834,20.75303
835,20.78107
836,20.80910
837,20.83714
838,20.86517
839,20.89321
840,20.92124
841,20.94928
842,20.97731
843,21.00535
844,21.03338
845,21.06142
846,21.08946
847,21.11749
848,21.14553
849,21.17356
850,21.20160
851,21.22963
852,21.25767
853,21.28570
854,21.31374
855,21.34103
856,21.36730
857,21.39356
858,21.41983
859,21.44609
860,21.47236
861,21.49862
862,21.52488
863,21.55115
864,21.57741
865,21.60368
866,21.62994
867,21.65621
868,21.68247
869,21.70874
870,21.73500
871,21.76127
872,21.78753
873,21.81380
874,21.84006
875,21.86633
876,21.89259
877,21.91886
878,21.94512
879,21.97139
880,21.99765
881,22.02392
882,22.05018
883,22.07644
884,22.10271
885,22.12897
886,22.15524
887,22.18150
888,22.20777
889,22.23403
890,22.26030
891,22.28656
892,22.31283
893,22.33909
894,22.36536
895,22.39162
896,22.41789
897,22.44415
898,22.47042
899,22.49668
900,22.52295
901,22.54921
902,22.57548
903,22.60174
904,22.62800
905,22.65427
906,22.68053
907,22.70680
908,22.73306
909,22.75933
910,22.78559
911,22.81186
912,22.83503
913,22.85681
914,22.87860
915,22.90038
916,22.92217
917,22.94395
918,22.96573
919,22.98752
920,23.00930
921,23.03109
922,23.05287
923,23.07465
924,23.09644
925,23.11822
926,23.14001
927,23.16179
928,23.18357
929,23.20536
930,23.22714
931,23.24893
932,23.27071
933,23.29249
934,23.31428
935,23.33606
936,23.35785
937,23.37963
938,23.40141
939,23.42320
940,23.44498
941,23.46677
942,23.48855
943,23.51033
944,23.53212
945,23.55390
946,23.57569
947,23.59747
948,23.61925
949,23.64104
950,23.66282
951,23.68461
952,23.70639
953,23.72817
954,23.74996
955,23.77169
956,23.79283
957,23.81397
958,23.83511
959,23.85625
960,23.87739
961,23.89853
962,23.91967
963,23.94081
964,23.96196
965,23.98310
966,24.00424
967,24.02538
968,24.04652
969,24.06766
970,24.08880
971,24.10994
972,24.13108
973,24.15222
974,24.17336
975,24.19450
976,24.21564
977,24.23678
978,24.25792
979,24.27906
980,24.30020
981,24.32134
982,24.34248
983,24.36362
984,24.38476
985,24.40590
986,24.42704
987,24.44818
988,24.46933
989,24.49047
990,24.51161
991,24.53275
992,24.55389
993,24.57503
994,24.59617
995,24.61731
996,24.63845
997,24.65959
998,24.68073
999,24.70187
1000,24.72301
1001,24.74415
1002,24.76529
1003,24.78643
1004,24.80757
1005,24.82871
1006,24.84985
1007,24.87055
1008,24.89085
1009,24.91114
1010,24.93144
1011,24.95173
1012,24.97203
1013,24.99232
1014,25.01262
1015,25.03291
1016,25.05321
1017,25.07350
1018,25.09380
1019,25.11409
1020,25.13439
1021,25.15468
1022,25.17497
1023,25.19527
1024,25.21556
1025,25.23586
1026,25.25615
1027,25.27645
1028,25.29674
1029,25.31704
1030,25.33733
1031,25.35763
1032,25.37792
1033,25.39822
1034,25.41851
1035,25.43881
1036,25.45910
1037,25.47940
1038,25.49969
1039,25.51999
1040,25.54028
1041,25.56058
1042,25.58087
1043,25.60116
1044,25.62146
1045,25.64175
1046,25.66205
1047,25.68234
1048,25.70264
1049,25.72293
1050,25.74323
1051,25.76352
1052,25.78382
1053,25.80411
1054,25.82441
1055,25.84470
1056,25.86500
1057,25.88529
1058,25.90559
1059,25.92588
1060,25.94618
1061,25.96647
1062,25.98676
1063,26.00706
1064,26.02735
1065,26.04765
1066,26.06794
1067,26.08824
1068,26.10853
1069,26.12883
1070,26.14912
1071,26.16942
1072,26.18971
1073,26.21001
1074,26.23030
1075,26.25060
1076,26.27089
1077,26.29119
1078,26.31148
1079,26.33178
1080,26.35207
1081,26.37237
1082,26.39266
1083,26.41295
1084,26.43325
1085,26.45354
1086,26.47384
1087,26.49413
1088,26.51443
1089,26.53472
1090,26.55502
1091,26.57531
1092,26.59561
1093,26.61590
1094,26.63620
1095,26.65649
1096,26.67679
1097,26.69708
1098,26.71738
1099,26.73767
1100,26.75797
1101,26.77826
1102,26.79856
1103,26.81885
1104,26.83914
1105,26.85944
1106,26.87973
1107,26.90003
1108,26.92032
1109,26.94062
1110,26.96091
1111,26.98121
1112,27.00150
1113,27.02180
1114,27.04209
1115,27.06239
1116,27.08268
1117,27.10298
1118,27.12327
1119,27.14357
1120,27.16386
1121,27.18416
1122,27.20445
1123,27.22475
1124,27.24504
1125,27.26533
1126,27.28563
1127,27.30592
1128,27.32622
1129,27.34651
1130,27.36681
1131,27.38710
1132,27.40740
1133,27.42769
1134,27.44799
1135,27.46828
1136,27.48858
1137,27.50887
1138,27.52917
1139,27.54946
1140,27.56976
1141,27.59005
1142,27.61035
1143,27.63064
1144,27.65094
1145,27.67123
1146,27.69152
1147,27.71182
1148,27.73211
1149,27.75241
1150,27.77270
1151,27.79300
1152,27.81329
1153,27.83359
1154,27.85388
1155,27.87418
1156,27.89447
1157,27.91477
1158,27.93506
1159,27.95536
1160,27.97565
1161,27.99595
1162,28.01624
1163,28.03654
1164,28.05683
1165,28.07712
1166,28.09742
1167,28.11771
1168,28.13801
1169,28.15830
1170,28.17860
1171,28.19889
1172,28.21919
1173,28.23948
1174,28.25978
1175,28.28007
1176,28.30037
1177,28.32066
1178,28.34096
1179,28.36125
1180,28.38155
1181,28.40184
1182,28.42214
1183,28.44243
1184,28.46273
1185,28.48302
1186,28.50331
1187,28.52361
1188,28.54390
1189,28.56420
1190,28.58449
1191,28.60479
1192,28.62508
1193,28.64538
1194,28.66567
1195,28.68597
1196,28.70626
1197,28.72656
1198,28.74685
1199,28.76715
1200,28.78744
1201,28.80774
1202,28.82803
1203,28.84833
1204,28.86862
1205,28.88892
1206,28.90921
1207,28.92950
1208,28.94980
1209,28.97009
1210,28.99039
1211,29.01068
1212,29.03098
1213,29.05127
1214,29.07487
1215,29.10096
1216,29.12704
1217,29.15313
1218,29.17922
1219,29.20531
1220,29.23139
1221,29.25748
1222,29.28357
1223,29.30965
1224,29.33574
1225,29.36183
1226,29.38792
1227,29.41400
1228,29.44009
1229,29.46618
1230,29.49226
1231,29.51835
1232,29.54444
1233,29.57053
1234,29.59661
1235,29.62270
1236,29.64879
1237,29.67487
1238,29.70096
1239,29.72705
1240,29.75314
1241,29.77922
1242,29.80531
1243,29.83140
1244,29.85748
1245,29.88357
1246,29.90966
1247,29.93575
1248,29.96183
1249,29.98792
1250,30.01401
1251,30.04009
1252,30.06618
1253,30.09227
1254,30.11836
1255,30.14444
1256,30.17053
1257,30.19662
1258,30.22270
1259,30.24879
1260,30.27488
1261,30.30097
1262,30.32705
1263,30.35314
1264,30.37923
1265,30.40531
1266,30.43140
1267,30.45749
1268,30.48358
1269,30.50966
1270,30.53575
1271,30.56184
1272,30.58793
1273,30.61401
1274,30.64010
1275,30.66619
1276,30.69227
1277,30.71836
1278,30.74445
1279,30.77054
1280,30.79662
1281,30.82271
1282,30.84880
1283,30.87488
1284,30.90097
1285,30.92706
1286,30.95315
1287,30.97923
1288,31.00532
1289,31.03141
1290,31.05749
1291,31.08358
1292,31.10967
1293,31.13576
1294,31.16184
1295,31.18793
1296,31.21402
1297,31.24010
1298,31.26619
1299,31.29228
1300,31.31837
1301,31.34445
1302,31.37054
1303,31.39663
1304,31.42271
1305,31.44880
1306,31.47489
1307,31.50098
1308,31.52706
1309,31.55315
1310,31.57924
1311,31.60532
1312,31.63141
1313,31.65750
1314,31.68359
1315,31.70967
1316,31.73576
1317,31.76185
1318,31.78793
1319,31.81402
1320,31.84011
1321,31.86620
1322,31.89228
1323,31.91837
1324,31.94446
1325,31.97054
1326,31.99663
1327,32.02272
1328,32.04881
1329,32.07489
1330,32.10098
1331,32.12707
1332,32.15315
1333,32.17924
1334,32.20533
1335,32.23142
1336,32.25750
1337,32.28359
1338,32.30968
1339,32.33577
1340,32.36185
1341,32.38794
1342,32.41403
1343,32.44011
1344,32.46620
1345,32.49229
1346,32.51838
1347,32.54446
1348,32.57055
1349,32.59664
1350,32.62272
1351,32.64881
1352,32.67490
1353,32.70099
1354,32.72707
1355,32.75316
1356,32.77925
1357,32.80533
1358,32.83142
1359,32.85751
1360,32.88360
1361,32.90968
1362,32.93577
1363,32.96186
1364,32.98794
1365,33.01403
1366,33.04012
1367,33.06621
1368,33.09229
1369,33.11838
1370,33.14447
1371,33.17055
1372,33.19664
1373,33.22273
1374,33.24882
1375,33.27490
1376,33.30099
1377,33.32708
1378,33.35316
1379,33.37925
1380,33.40534
1381,33.43143
1382,33.45751
1383,33.48360
1384,33.50969
1385,33.53577
1386,33.56186
1387,33.58795
1388,33.61404
1389,33.64012
1390,33.66621
1391,33.69230
1392,33.71838
1393,33.74447
1394,33.77056
1395,33.79665
1396,33.82273
1397,33.84882
1398,33.87491
1399,33.90099
1400,33.92708
1401,33.95317
1402,33.97926
1403,34.00534
1404,34.03143
1405,34.05752
1406,34.08360
1407,34.10969
1408,34.13578
1409,34.16187
1410,34.18795
1411,34.21404
1412,34.24013
1413,34.26622
1414,34.29230
1415,34.31839
1416,34.34448
1417,34.37056
1418,34.39665
1419,34.42274
1420,34.44883
1421,34.47491
1422,34.50100
1423,34.52709
1424,34.55317
1425,34.57926
1426,34.60535
1427,34.63144
1428,34.65752
1429,34.68361
1430,34.70970
1431,34.73578
1432,34.76187
1433,34.78796
1434,34.81405
1435,34.84013
1436,34.86622
1437,34.89231
1438,34.91839
1439,34.94448
1440,34.97057
1441,34.99666
1442,35.02274
1443,35.04883
1444,35.07492
1445,35.10100
1446,35.12709
1447,35.15318
1448,35.17927
1449,35.20535
1450,35.23144
1451,35.25753
1452,35.28361
1453,35.30970
1454,35.33579
1455,35.36188
1456,35.38796
1457,35.41405
1458,35.44014
1459,35.46622
1460,35.49231
1461,35.51840
1462,35.54449
1463,35.57057
1464,35.59666
1465,35.62275
1466,35.64883
1467,35.67492
1468,35.70101
1469,35.72710
1470,35.75318
1471,35.77927
1472,35.80536
1473,35.83144
1474,35.85753
1475,35.88362
1476,35.90971
1477,35.93579
1478,35.96188
1479,35.98797
1480,36.01406
1481,36.04014
1482,36.06623
1483,36.09232
1484,36.11840
1485,36.14449
1486,36.17058
1487,36.19667
1488,36.22275
1489,36.24884
1490,36.27493
1491,36.30101
1492,36.32710
1493,36.35319
1494,36.37928
1495,36.40536
1496,36.43145
1497,36.45754
1498,36.48362
1499,36.50971
1500,36.53580
1501,36.56189
1502,36.58797
1503,36.61406
1504,36.64015
1505,36.66623
1506,36.69232
1507,36.71841
1508,36.74450
1509,36.77058
1510,36.79667
1511,36.82276
1512,36.84884
1513,36.87493
1514,36.90102
1515,36.92711
1516,36.95319
1517,36.97928
1518,37.00537
1519,37.03145
1520,37.05754
1521,37.08363
1522,37.10972
