Frequency (Hz),dB (Relative)
1429,19.63451
1430,19.64028
1431,19.64605
1432,19.65182
1433,19.65759
1434,19.66336
1435,19.66913
1436,19.67490
1437,19.68067
1438,19.68644
1439,19.69221
1440,19.69798
1441,19.70375
1442,19.70952
1443,19.71529
1444,19.72106
1445,19.72683
1446,19.73260
1447,19.73837
1448,19.74414
1449,19.74991
1450,19.75568
1451,19.76145
1452,19.76722
1453,19.77299
1454,19.77876
1455,19.78453
1456,19.79030
1457,19.79607
1458,19.80184
1459,19.80761
1460,19.81338
1461,19.81915
1462,19.82492
1463,19.83069
1464,19.83646
1465,19.84223
1466,19.84800
1467,19.85377
1468,19.85954
1469,19.86531
1470,19.87108
1471,19.87685
1472,19.88262
1473,19.88838
1474,19.89415
1475,19.89992
1476,19.90569
1477,19.91146
1478,19.91723
1479,19.92300
1480,19.92877
1481,19.93454
1482,19.94031
1483,19.94608
1484,19.95185
1485,19.95762
1486,19.96339
1487,19.96916
1488,19.97493
1489,19.98070
1490,19.98647
1491,19.99224
1492,19.99801
1493,20.00378
1494,20.00955
1495,20.01532
1496,20.02109
1497,20.02686
1498,20.03263
1499,20.03840
1500,20.04417
1501,20.04994
1502,20.05571
1503,20.06148
1504,20.06725
1505,20.07302
1506,20.07879
1507,20.08456
1508,20.09033
1509,20.09610
1510,20.10187
1511,20.10764
1512,20.11341
1513,20.11918
1514,20.12495
1515,20.13072
1516,20.13649
1517,20.14226
1518,20.14803
1519,20.15380
1520,20.15957
1521,20.16534
1522,20.17111
1523,20.17688
1524,20.18265
1525,20.18842
1526,20.19419
1527,20.19996
1528,20.20573
1529,20.21149
1530,20.21726
1531,20.22303
1532,20.22880
1533,20.23457
1534,20.24034
1535,20.24611
1536,20.25188
1537,20.25765
1538,20.26342
1539,20.26919
1540,20.27496
1541,20.28073
1542,20.28650
1543,20.29227
1544,20.29804
1545,20.30381
1546,20.30958
1547,20.31535
1548,20.32112
1549,20.32689
1550,20.33266
1551,20.33843
1552,20.34420
1553,20.34997
1554,20.35574
1555,20.36151
1556,20.36728
1557,20.37305
1558,20.37882
1559,20.38459
1560,20.39036
1561,20.39613
1562,20.40190
1563,20.40767
1564,20.41344
1565,20.41921
1566,20.42498
1567,20.43075
1568,20.43652
1569,20.44229
1570,20.44806
