Frequency (Hz),dB (Relative)
1099,12.99997
1100,13.00884
1101,13.01770
1102,13.02657
1103,13.03543
1104,13.04429
1105,13.05316
1106,13.06202
1107,13.07088
1108,13.07975
1109,13.08861
1110,13.09748
1111,13.10634
1112,13.11520
1113,13.12407
1114,13.13293
1115,13.14179
1116,13.15066
1117,13.15952
1118,13.16839
1119,13.17725
1120,13.18611
1121,13.19498
1122,13.20384
1123,13.21270
1124,13.22157
1125,13.23043
1126,13.23930
1127,13.24816
1128,13.25702
1129,13.26589
1130,13.27475
1131,13.28362
1132,13.29248
1133,13.30134
1134,13.31021
1135,13.31907
1136,13.32793
1137,13.33680
1138,13.34566
1139,13.35453
1140,13.36339
1141,13.37225
1142,13.38112
1143,13.38998
1144,13.39884
1145,13.40771
1146,13.41657
1147,13.42544
1148,13.43430
1149,13.44316
1150,13.45203
1151,13.46089
1152,13.46975
1153,13.47862
1154,13.48748
1155,13.49635
1156,13.50521
1157,13.51407
1158,13.52294
1159,13.53180
1160,13.54066
1161,13.54953
1162,13.55839
1163,13.56726
1164,13.57612
1165,13.58498
1166,13.59385
1167,13.60271
1168,13.61157
1169,13.62044
1170,13.62930
1171,13.63817
1172,13.64703
1173,13.65589
1174,13.66476
1175,13.67362
1176,13.68248
1177,13.69135
1178,13.70021
1179,13.70908
1180,13.71794
1181,13.72680
1182,13.73567
1183,13.74453
1184,13.75340
1185,13.76226
1186,13.77112
1187,13.77999
1188,13.78885
1189,13.79771
1190,13.80658
1191,13.81544
1192,13.82431
1193,13.83317
1194,13.84203
1195,13.85090
1196,13.85976
1197,13.86862
1198,13.87749
1199,13.88635
1200,13.89522
1201,13.90408
1202,13.91294
1203,13.92181
1204,13.93067
1205,13.93953
1206,13.94840
1207,13.95726
1208,13.96613
1209,13.97499
1210,13.98385
1211,13.99272
1212,14.00158
1213,14.01044
1214,14.01931
1215,14.02817
1216,14.03704
1217,14.04590
1218,14.05476
1219,14.06363
1220,14.07249
1221,14.08135
1222,14.09022
1223,14.09908
1224,14.10795
1225,14.11681
1226,14.12567
1227,14.13454
1228,14.14340
1229,14.15226
1230,14.16113
1231,14.16999
1232,14.17886
1233,14.18772
1234,14.19658
1235,14.20545
1236,14.21431
1237,14.22317
1238,14.23418
1239,14.25233
1240,14.27048
1241,14.28864
1242,14.30679
1243,14.32495
1244,14.34310
1245,14.36126
1246,14.37941
1247,14.39757
1248,14.41572
1249,14.43387
1250,14.45203
1251,14.47018
1252,14.48834
1253,14.50649
1254,14.52465
1255,14.54280
1256,14.56096
1257,14.57911
1258,14.59727
1259,14.61542
1260,14.63357
1261,14.65173
1262,14.66988
1263,14.68804
1264,14.70619
1265,14.72435
1266,14.74250
1267,14.76066
1268,14.77881
1269,14.79696
1270,14.81512
1271,14.83327
1272,14.85143
1273,14.86958
1274,14.88774
1275,14.90589
1276,14.92405
1277,14.94220
1278,14.96035
1279,14.97851
1280,14.99666
1281,15.01482
1282,15.03297
1283,15.05113
1284,15.06928
1285,15.08744
1286,15.10559
1287,15.12374
1288,15.14190
1289,15.16005
1290,15.17821
1291,15.19636
1292,15.21452
1293,15.23267
1294,15.25083
1295,15.26898
1296,15.28714
1297,15.30529
1298,15.32344
1299,15.34160
1300,15.35975
1301,15.37791
1302,15.39606
1303,15.41422
1304,15.43237
1305,15.45053
1306,15.46868
1307,15.48683
1308,15.50499
1309,15.52314
1310,15.54130
1311,15.55945
1312,15.57761
1313,15.59576
1314,15.61392
1315,15.63207
1316,15.65022
1317,15.66838
1318,15.68653
1319,15.70469
1320,15.72284
1321,15.74100
1322,15.75915
1323,15.77731
1324,15.79546
1325,15.81361
1326,15.83177
1327,15.84992
1328,15.86808
1329,15.88623
1330,15.90439
1331,15.92254
1332,15.94070
1333,15.95885
1334,15.97701
1335,15.99516
1336,16.01331
1337,16.03147
1338,16.04962
1339,16.06778
1340,16.08593
1341,16.10409
1342,16.12224
1343,16.14040
1344,16.15855
1345,16.17670
1346,16.19486
1347,16.21301
1348,16.23117
1349,16.24932
1350,16.26748
1351,16.28563
1352,16.30379
1353,16.32194
1354,16.34009
1355,16.35825
1356,16.37640
1357,16.39456
1358,16.41271
1359,16.43087
1360,16.44902
1361,16.46718
1362,16.48533
1363,16.50348
1364,16.52164
1365,16.53979
1366,16.55795
1367,16.57610
1368,16.59426
1369,16.61241
1370,16.63057
1371,16.64872
1372,16.66688
1373,16.68503
1374,16.70318
1375,16.72134
1376,16.73949
1377,16.75765
1378,16.77580
1379,16.79396
1380,16.81211
1381,16.83027
1382,16.84842
1383,16.86657
1384,16.88473
1385,16.90288
1386,16.92104
1387,16.93919
1388,16.95735
1389,16.97550
1390,16.99366
1391,17.01181
1392,17.02996
1393,17.04812
1394,17.06627
1395,17.08443
1396,17.10258
1397,17.12074
1398,17.13889
1399,17.15705
1400,17.17520
1401,17.19335
1402,17.21151
1403,17.22966
1404,17.24782
1405,17.26597
1406,17.28413
1407,17.30228
1408,17.32044
1409,17.33859
1410,17.35675
1411,17.37490
1412,17.39305
1413,17.41121
1414,17.42936
1415,17.44752
1416,17.46567
1417,17.48383
1418,17.50198
1419,17.52014
1420,17.53829
1421,17.55644
1422,17.57460
1423,17.59275
1424,17.60868
1425,17.58224
1426,17.55580
1427,17.52937
1428,17.50293
1429,17.47649
1430,17.45006
1431,17.42362
1432,17.39718
1433,17.37075
1434,17.34431
1435,17.31787
1436,17.29144
1437,17.26500
1438,17.23856
1439,17.21213
1440,17.18569
1441,17.15925
1442,17.13282
1443,17.10638
1444,17.07994
1445,17.05351
1446,17.02707
1447,17.00063
1448,16.97420
