Frequency (Hz),dB (Relative)
1222,22.64857
1223,22.67387
1224,22.69916
1225,22.72446
1226,22.74976
1227,22.77505
1228,22.80035
1229,22.82564
1230,22.85094
1231,22.87623
1232,22.90153
1233,22.92683
1234,22.95212
1235,22.97742
1236,23.00271
1237,23.02801
1238,23.05330
1239,23.07860
1240,23.10390
1241,23.12919
1242,23.15449
1243,23.17978
1244,23.20508
1245,23.23038
1246,23.25567
1247,23.28097
1248,23.30626
1249,23.33156
1250,23.35685
1251,23.38215
1252,23.40745
1253,23.43274
1254,23.45804
1255,23.48333
1256,23.50863
1257,23.53392
1258,23.55922
1259,23.58452
1260,23.60981
1261,23.63511
1262,23.66040
1263,23.68570
1264,23.71100
1265,23.73629
1266,23.76159
1267,23.78688
1268,23.81218
1269,23.83747
1270,23.86277
1271,23.88807
1272,23.91336
1273,23.93866
1274,23.96395
1275,23.98925
1276,24.01455
1277,24.03984
1278,24.06514
1279,24.09043
1280,24.11573
1281,24.14102
1282,24.16632
1283,24.19162
1284,24.21691
1285,24.24221
1286,24.26750
1287,24.29280
1288,24.31809
1289,24.34339
1290,24.36869
1291,24.39398
1292,24.41928
1293,24.44457
1294,24.46987
1295,24.49517
1296,24.52046
1297,24.54576
1298,24.57105
1299,24.59635
1300,24.62164
1301,24.64694
1302,24.67224
1303,24.69753
1304,24.72283
1305,24.74812
1306,24.77342
1307,24.79871
1308,24.82401
1309,24.84931
1310,24.87460
1311,24.89990
1312,24.92519
1313,24.90522
1314,24.87463
1315,24.84405
1316,24.81346
1317,24.78287
1318,24.75228
1319,24.72169
1320,24.69110
1321,24.66052
1322,24.62993
1323,24.59934
1324,24.56875
1325,24.53816
1326,24.50757
1327,24.47699
1328,24.44640
1329,24.41581
1330,24.38522
1331,24.35463
1332,24.32404
1333,24.29346
1334,24.26287
1335,24.23228
1336,24.20169
1337,24.17110
1338,24.14051
1339,24.10992
1340,24.07934
1341,24.04875
1342,24.01816
1343,23.98757
1344,23.95698
1345,23.92639
1346,23.89581
1347,23.86522
1348,23.83463
1349,23.80404
1350,23.77345
1351,23.74286
1352,23.71228
1353,23.68169
1354,23.65110
1355,23.62051
1356,23.58992
1357,23.55933
1358,23.52874
1359,23.49816
1360,23.46757
1361,23.43698
1362,23.40639
1363,23.37580
1364,23.34521
1365,23.31463
1366,23.28404
1367,23.25345
1368,23.22286
1369,23.19227
1370,23.16168
1371,23.13110
1372,23.10051
1373,23.06992
1374,23.03933
1375,23.00874
1376,22.97815
1377,22.94756
1378,22.91698
1379,22.88639
1380,22.85580
1381,22.82521
1382,22.79462
1383,22.76403
1384,22.73345
1385,22.70286
1386,22.67227
1387,22.64168
1388,22.61109
1389,22.58050
1390,22.54992
1391,22.51933
1392,22.48874
1393,22.45815
1394,22.42756
1395,22.39697
1396,22.36638
1397,22.33580
1398,22.30521
1399,22.27462
1400,22.24403
1401,22.21344
1402,22.18285
1403,22.15227
1404,22.12168
1405,22.09109
1406,22.06050
1407,22.02991
1408,21.99932
1409,21.96874
1410,21.93815
1411,21.90756
1412,21.87697
1413,21.84638
1414,21.81579
1415,21.78520
1416,21.75462
1417,21.72403
1418,21.69344
1419,21.66285
1420,21.63226
1421,21.60167
1422,21.57109
1423,21.54050
1424,21.50991
1425,21.47932
1426,21.44873
1427,21.41814
1428,21.38756
1429,21.35697
1430,21.32638
1431,21.29579
1432,21.26520
1433,21.23461
1434,21.20402
1435,21.17344
1436,21.14285
1437,21.11226
1438,21.08167
1439,21.05108
1440,21.02049
1441,21.00247
1442,21.00994
1443,21.01742
1444,21.02489
1445,21.03237
1446,21.03985
1447,21.04732
1448,21.05480
1449,21.06227
1450,21.06975
1451,21.07722
1452,21.08470
1453,21.09218
1454,21.09965
1455,21.10713
1456,21.11460
1457,21.12208
1458,21.12956
1459,21.13703
1460,21.14451
1461,21.15198
1462,21.15946
1463,21.16693
1464,21.17441
1465,21.18189
1466,21.18936
1467,21.19684
1468,21.20431
1469,21.21179
1470,21.21926
1471,21.22674
1472,21.23422
1473,21.24169
1474,21.24917
1475,21.25664
1476,21.26412
1477,21.27159
1478,21.27907
1479,21.28655
1480,21.29402
1481,21.30150
1482,21.30897
1483,21.31645
1484,21.32393
1485,21.33140
1486,21.33888
1487,21.34635
1488,21.35383
1489,21.36130
1490,21.36878
1491,21.37626
1492,21.38373
1493,21.39121
1494,21.39868
1495,21.40616
1496,21.41363
1497,21.42111
1498,21.42859
1499,21.43606
1500,21.44354
1501,21.45101
1502,21.45849
1503,21.46596
1504,21.47344
1505,21.48092
1506,21.48839
1507,21.49587
1508,21.50334
1509,21.51082
1510,21.51830
1511,21.52577
1512,21.53325
1513,21.54072
1514,21.54820
1515,21.55567
1516,21.56315
1517,21.57063
1518,21.57810
1519,21.58558
1520,21.59305
1521,21.60053
1522,21.60800
1523,21.61548
1524,21.62296
1525,21.63043
1526,21.63791
1527,21.64538
1528,21.65286
1529,21.66034
1530,21.66781
1531,21.67529
1532,21.68276
1533,21.69024
1534,21.69771
1535,21.70519
1536,21.71267
1537,21.72014
1538,21.72762
1539,21.73509
1540,21.74257
1541,21.75004
1542,21.75752
1543,21.76500
1544,21.77247
1545,21.77995
1546,21.78742
1547,21.79490
1548,21.80237
1549,21.80985
1550,21.81733
1551,21.82480
1552,21.83228
1553,21.83975
1554,21.84723
1555,21.85471
1556,21.86218
1557,21.86966
1558,21.87713
1559,21.88461
1560,21.89208
1561,21.89956
1562,21.90704
1563,21.91451
1564,21.92199
1565,21.92946
1566,21.93694
1567,21.94441
1568,21.95189
1569,21.95937
1570,21.96684
1571,21.97432
1572,21.98179
1573,21.98927
1574,21.99674
1575,22.00422
1576,22.01170
1577,22.01917
1578,22.02665
1579,22.03412
1580,22.04160
1581,22.04908
1582,22.05655
1583,22.06403
1584,22.07150
1585,22.07898
1586,22.08645
1587,22.09393
1588,22.10141
1589,22.10888
1590,22.11636
1591,22.12383
1592,22.13131
1593,22.13878
1594,22.14626
1595,22.15374
1596,22.16121
1597,22.16869
1598,22.17616
1599,22.18364
1600,22.19111
1601,22.19859
1602,22.20607
1603,22.21354
1604,22.22102
1605,22.22849
1606,22.23597
1607,22.24345
1608,22.25092
1609,22.25840
1610,22.26587
1611,22.27335
1612,22.28082
1613,22.28830
1614,22.29578
1615,22.30325
1616,22.31073
1617,22.31820
1618,22.32568
1619,22.33315
1620,22.34063
1621,22.34811
1622,22.35558
1623,22.36306
1624,22.37053
1625,22.37801
1626,22.38549
1627,22.39296
1628,22.40044
1629,22.40791
1630,22.41539
1631,22.42286
1632,22.43034
1633,22.43782
1634,22.44529
1635,22.45277
1636,22.46024
1637,22.46772
1638,22.47519
1639,22.48267
1640,22.49015
1641,22.49762
1642,22.50510
1643,22.51257
1644,22.52005
1645,22.52752
1646,22.53500
1647,22.54248
1648,22.54995
1649,22.55743
1650,22.56490
1651,22.57238
