Frequency (Hz),dB (Relative)
615,7.21119
616,7.26376
617,7.31632
618,7.36888
619,7.42145
620,7.47401
621,7.52657
622,7.57914
623,7.63170
624,7.68426
625,7.73683
626,7.78939
627,7.84195
628,7.89452
629,7.94708
630,7.99964
631,8.05221
632,8.10477
633,8.15348
634,8.19863
635,8.24378
636,8.28893
637,8.33408
638,8.37924
639,8.42439
640,8.46954
641,8.51469
642,8.55984
643,8.60499
644,8.65015
645,8.69530
646,8.74045
647,8.78560
648,8.83075
649,8.87590
650,8.92105
651,8.96621
652,9.01136
653,9.05651
654,9.10166
655,9.14681
656,9.19196
657,9.23712
658,9.28227
659,9.32742
660,9.37257
661,9.41772
662,9.46287
663,9.50802
664,9.55318
665,9.59833
666,9.64348
667,9.68863
668,9.73378
669,9.77893
670,9.82408
671,9.86924
672,9.91439
673,9.95954
674,10.00469
675,10.04984
676,10.09499
677,10.14015
678,10.18530
679,10.23045
680,10.27560
681,10.32075
682,10.36590
683,10.41105
684,10.45621
685,10.50136
686,10.54651
687,10.59166
688,10.63681
689,10.68196
690,10.72712
691,10.77227
692,10.81742
693,10.86257
694,10.90772
695,10.95287
696,10.99802
697,11.04318
698,11.08833
699,11.14676
700,11.21744
701,11.28812
702,11.35880
703,11.42949
704,11.50017
705,11.57085
706,11.64153
707,11.71222
708,11.78290
709,11.85358
710,11.92427
711,11.99495
712,12.06563
713,12.13631
714,12.20700
715,12.27768
716,12.34836
717,12.41904
718,12.48973
719,12.56041
720,12.63109
721,12.70178
722,12.77246
723,12.84314
724,12.85559
725,12.83235
726,12.80912
727,12.78588
728,12.76264
729,12.73940
730,12.71616
731,12.69293
732,12.66969
733,12.64645
734,12.62321
735,12.59997
736,12.57674
737,12.55350
738,12.53026
739,12.50702
740,12.48378
741,12.46054
742,12.43731
743,12.41407
744,12.39083
745,12.36759
746,12.34435
747,12.32112
748,12.29788
749,12.27464
750,12.25140
751,12.22816
752,12.20493
753,12.18169
754,12.15845
755,12.13521
756,12.11197
757,12.08874
758,12.06550
759,12.04226
760,12.01902
761,11.99578
762,11.97254
763,11.94931
764,11.92607
765,11.90283
766,11.87959
767,11.85635
768,11.83312
769,11.80988
770,11.78664
771,11.76340
772,11.74016
773,11.71693
774,11.69369
775,11.67045
776,11.65660
777,11.71158
778,11.76657
779,11.82156
780,11.87654
781,11.93153
782,11.98652
783,12.04150
784,12.09649
785,12.15148
786,12.20646
787,12.26145
788,12.31644
789,12.37142
790,12.42641
791,12.48140
792,12.53638
793,12.59137
794,12.64636
795,12.70134
796,12.75633
797,12.81132
798,12.86630
799,12.92129
800,12.97627
801,13.03126
802,13.08625
803,13.14123
804,13.19622
805,13.25121
806,13.30619
807,13.36118
808,13.41617
809,13.47115
810,13.52614
811,13.58113
812,13.63611
813,13.69029
814,13.70496
815,13.71962
816,13.73429
817,13.74895
818,13.76362
819,13.77828
820,13.79295
821,13.80761
822,13.82227
823,13.83694
824,13.85160
825,13.86627
826,13.88093
827,13.89560
828,13.91026
829,13.92493
830,13.93959
831,13.95426
832,13.96892
833,13.98359
834,13.99825
835,14.01291
836,14.02758
837,14.04224
838,14.05691
839,14.07157
840,14.08624
841,14.10090
842,14.11557
843,14.13023
844,14.14490
845,14.15956
846,14.17422
847,14.18889
848,14.20355
849,14.21822
850,14.23288
851,14.24755
852,14.26221
853,14.27688
854,14.29154
855,14.30621
856,14.32087
857,14.33554
858,14.35020
859,14.36486
860,14.37953
861,14.39419
862,14.40886
863,14.42352
864,14.43819
865,14.45285
866,14.46752
867,14.48218
868,14.49685
869,14.51151
870,14.52617
871,14.54084
872,14.55550
873,14.57017
874,14.58483
875,14.59950
876,14.61416
877,14.62883
878,14.60834
879,14.58480
880,14.56126
881,14.53771
882,14.51417
883,14.49063
884,14.46709
885,14.44354
886,14.42000
887,14.39646
888,14.37291
889,14.34937
890,14.32583
891,14.30229
892,14.27874
893,14.25520
894,14.23166
895,14.20812
896,14.18457
897,14.16103
898,14.13749
899,14.11395
900,14.09040
901,14.06686
902,14.04332
903,14.01978
904,13.99623
905,13.97269
906,13.94915
907,13.92561
908,13.90206
909,13.87852
910,13.85498
911,13.83143
912,13.80789
913,13.78435
914,13.76081
915,13.73726
916,13.71372
917,13.69018
918,13.66664
919,13.64309
920,13.61955
921,13.59601
922,13.57247
923,13.54892
924,13.52538
925,13.50184
926,13.47830
927,13.45475
928,13.43121
929,13.40767
930,13.38413
931,13.36058
932,13.33704
933,13.31350
934,13.28996
935,13.26641
936,13.24287
937,13.21933
938,13.19578
939,13.17224
940,13.14870
941,13.12516
942,13.10161
943,13.07807
944,13.05453
945,13.03099
946,13.00744
947,12.98390
948,12.96036
949,12.93682
950,12.91327
951,12.88973
952,12.86619
953,12.84265
954,12.81910
955,12.79556
956,12.77202
957,12.74848
958,12.77491
959,12.82946
960,12.88401
961,12.93855
962,12.99310
963,13.04765
964,13.10220
965,13.15675
966,13.21130
967,13.26584
968,13.32039
969,13.37494
970,13.42949
971,13.48404
972,13.53858
973,13.59313
974,13.64768
975,13.70223
976,13.75678
977,13.81132
978,13.86587
979,13.92042
980,13.97497
981,14.02952
982,14.08406
983,14.13861
984,14.19316
985,14.24771
986,14.30226
987,14.35680
988,14.41135
989,14.46590
990,14.52045
991,14.57500
992,14.62955
993,14.68409
994,14.73864
995,14.79319
996,14.84774
997,14.90229
998,14.95683
999,15.01138
1000,15.06593
1001,15.12048
1002,15.17503
1003,15.22957
1004,15.28412
1005,15.33867
1006,15.39322
1007,15.44777
1008,15.50231
1009,15.55686
1010,15.61141
1011,15.66596
1012,15.72051
1013,15.77505
1014,15.82960
1015,15.88415
1016,15.93870
1017,15.99325
1018,16.04780
1019,16.10234
1020,16.15689
1021,16.21144
1022,16.26599
1023,16.32054
1024,16.37508
1025,16.42963
1026,16.48418
1027,16.53099
1028,16.53715
1029,16.54331
1030,16.54947
1031,16.55563
1032,16.56179
1033,16.56795
1034,16.57411
1035,16.58027
1036,16.58643
1037,16.59259
1038,16.59875
1039,16.60491
1040,16.61107
1041,16.61723
1042,16.62339
1043,16.62955
1044,16.63571
1045,16.64187
1046,16.64803
1047,16.65419
1048,16.66035
1049,16.66651
1050,16.67267
1051,16.67883
1052,16.68499
1053,16.69115
1054,16.69731
1055,16.70347
1056,16.70963
1057,16.71579
1058,16.72195
1059,16.72811
1060,16.73427
1061,16.74043
1062,16.74659
1063,16.75275
1064,16.75891
1065,16.76507
1066,16.77123
1067,16.77739
1068,16.78355
1069,16.78971
1070,16.79587
1071,16.80203
1072,16.80819
1073,16.81435
1074,16.82051
1075,16.82667
1076,16.83283
1077,16.83899
1078,16.84515
